Etiqueta,degree,distance,ranking
v1017,0.37591036414565815,0.02531325971075907,0.21890911194492607
v1018,0.2509803921568628,0.02575201825148751,0.3140120001476295
v1019,0.2509803921568628,0.01392664916223033,0.4339619210678785
v1020,0.2509803921568628,0.011879745196433669,0.30335576694918526
v1021,0.2509803921568628,0.009988353305192203,0.2111345230763335
v1022,0.2509803921568628,0.00862995708938545,0.19383275455695378
v1023,0.2509803921568628,0.008603910534097944,0.21792270795207
v1024,0.2509803921568628,0.010086726002425673,0.2669193980373623
v1025,0.2509803921568628,0.012128310624073258,0.16775142911970717
v1026,0.25042016806722694,0.09235031782676366,0.050371119879837334
v1027,0.000560224089635842,0.08863614254428469,0.06176106218393836
v1028,0.0,0.059929095756294064,0.06082557652951997
v1029,0.0,0.059921849407713404,0.07884316012352958
v1030,0.0,0.05992112503699364,0.0945649830933193
v1031,0.0,0.059921052743475096,0.10752457201418654
v1032,0.0,0.059921045565802494,0.1189474592955779
v1033,0.0,0.05992104487674593,0.12826024717340018
v1034,0.0,0.05992104481932455,0.13657012472458777
v1035,0.0,0.05992104481932455,0.14326454997108062
v1036,0.0,0.05992104481932455,0.14932797285310576
v1037,0.0,0.05992104481932455,0.15413553701621438
v1038,0.0,0.05992104481932455,0.1585662015717295
v1039,0.0,0.05992104481932455,0.16205084980634307
v1040,0.0,0.05992104481932455,0.165190330848079
v1041,0.0,0.05992104481932455,0.16816768128719017
v1042,0.0,0.05992104481932455,0.17031019552276297
v1043,0.0,0.05992104481932455,0.17144382264575359
v1044,0.000560224089635842,0.086847792854686,0.2313347671461001
v1045,0.0,0.08032934434149462,0.2245249449206705
v1046,0.25042016806722694,0.1521302251655226,0.1662535517867348
v1047,0.08496732026143788,0.11120182726932037,0.17038775561674355
v1048,0.000560224089635842,0.05610399154364927,0.1684244654358298
v1049,0.249859943977591,0.04969671886282153,0.17089419774829773
v1050,0.12549019607843137,0.04905599260535505,0.17219859346093055
v1051,0.000560224089635842,0.041836024162998024,0.1261413059395328
v1052,0.25042016806722694,0.05345257871817361,0.1864042097667251
v1053,0.37591036414565815,0.0548338010792575,0.19566574084729307
v1054,0.5019607843137255,0.0961464377301338,0.2834077680059868
v1055,0.33538748832866466,0.11915909515664351,0.20625685073741107
v1056,0.12549019607843137,0.09055729157589622,0.13863459254047453
v1057,0.37647058823529406,0.12338413226833994,0.1801449214339802
v1058,0.1682539682539683,0.10863903210635194,0.16659401466138785
v1059,0.0,0.08656093086587566,0.15212678896899787
v1060,0.249859943977591,0.08585611861496505,0.15659681020385718
v1061,0.000560224089635842,0.08578563817654697,0.1605923899477941
v1062,0.000560224089635842,0.0921659131615724,0.20366722937355683
v1063,0.249859943977591,0.08641661795850959,0.2021568172671077
v1064,0.000560224089635842,0.08584168856453035,0.19915137882224118
v1065,0.000560224089635842,0.03992750780457325,0.07735219145883507
v1066,0.0,0.03360478144620095,0.09326469630280956
v1067,0.0,0.03297250882184799,0.10664224572220386
v1068,0.0,0.03290928156515483,0.11792975192432342
v1069,0.0,0.032902958839485505,0.12746050058285321
v1070,0.0,0.03290232657266069,0.1363201316479809
v1071,0.0,0.032902263351720355,0.14259119913418608
v1072,0.0,0.03290225703536845,0.14658051904006936
v1073,0.0,0.032902256403733274,0.15240623108671356
v1074,0.0,0.032902256346311894,0.15690994362337485
v1075,0.0,0.032902256346311894,0.16074311715392722
v1076,0.0,0.032902256346311894,0.16400927207863064
v1077,0.49971988795518196,0.032902256346311894,0.16691421167854384
v1078,0.0,0.004572604518135343,0.13625421749469205
v1079,0.49971988795518196,0.0032707629341247823,0.14333136375198885
v1080,0.0,0.010392123215328909,0.07666876387722273
v1081,0.0,0.008512077151459638,0.09262481186224614
v1082,0.49971988795518196,0.07873339884508389,0.10324071407093836
v1083,0.249859943977591,0.0018639845160000911,0.07137721367318739
v1084,0.37591036414565815,0.023357928191573844,0.12354978334785906
v1085,0.2509803921568628,0.024615811849240214,0.1662004440208229
v1086,0.5014005602240895,0.04856979807991474,0.20144356023299695
v1087,0.37591036414565815,0.07448723810385434,0.05170863370537516
v1088,0.2515406162464986,0.10190861595505969,0.22081611706520754
v1089,0.001120448179271684,0.047170193647345544,0.13831244524883127
v1090,0.5002801120448179,0.04695701923997364,0.1661296916746674
v1091,0.16881419234360412,0.0904680497856671,0.3119640682722204
v1092,0.25042016806722694,0.040506099775068555,0.15723398124755417
v1093,0.37591036414565815,0.04107848314274321,0.304335250065679
v1094,0.33538748832866466,0.4384812885171484,0.14078415046263237
v1095,0.33538748832866466,0.47623856369309386,0.3084426365434931
v1096,0.37591036414565815,0.28074118527496633,0.24638338492763273
v1097,0.5008403361344537,0.28175186412167,0.23209910751758242
v1098,0.19075630252100834,0.6693174045793757,0.7413721305052637
v1099,0.000560224089635842,0.1445426343000235,0.2466397763741614
v1100,0.0,0.13689878598058483,0.23531461063401093
v1101,0.0,0.1361344030665151,0.22557221494076807
v1102,0.0,0.1360579656766238,0.21889314040001454
v1103,0.249859943977591,0.13605032237403716,0.21275584588826033
v1104,0.000560224089635842,0.13604955826772186,0.20711494528988839
v1105,0.25042016806722694,0.13569837900673548,0.30667678337933524
v1106,0.3753501400560224,0.12995622179810765,0.2867789288464298
v1107,0.0,0.0057682171153677275,0.11660235582731943
v1108,0.0,0.005710795562230504,0.12650404546661703
v1109,0.06582633053221283,0.20233181846712275,0.6636418176630556
v1110,0.5008403361344537,0.07852947343867446,0.22384936553615653
v1111,0.2515406162464986,0.07580225840024903,0.09396777621103623
v1112,0.6257703081232492,0.07322606715102917,0.09000426086064023
v1113,0.31512605042016806,0.08487767090650573,0.1730746313572434
v1114,0.5008403361344537,0.06964897118789022,0.14713490722221445
v1115,0.5008403361344537,0.06894231654449497,0.3002820964406623
v1116,0.06582633053221283,0.11555549616837935,0.5256155448782859
v1117,0.49971988795518196,0.06351231589000869,0.11662596903019593
v1118,0.33538748832866466,0.10356762730912449,0.4458662880421087
v1119,0.37591036414565815,0.02079262848638246,0.27631147682066215
v1120,0.37591036414565815,0.01898292928689569,0.27941459686424247
v1121,0.25210084033613445,0.02493033918197238,0.2509396611644041
v1122,0.37591036414565815,0.02984452036072504,0.24918789878935577
v1123,0.2509803921568628,0.02902689828585514,0.3478172363172016
v1124,0.12605042016806722,0.00923715646933046,0.3781425984097406
v1125,0.249859943977591,0.0006559123938109993,0.14550922730401764
v1126,0.12605042016806722,0.036434514605937676,0.10104494971883378
v1127,0.12605042016806722,0.023438300362709802,0.15495616015513594
v1128,0.49971988795518196,0.0073921539858509125,0.1514172464824618
v1129,0.249859943977591,0.01639697017230687,0.056263973524342446
v1130,0.12549019607843137,0.015752217872141844,0.07525874487686063
v1131,0.12605042016806722,0.025330268593532688,0.14159442938088268
v1132,0.2509803921568628,0.024115903272006488,0.133082030284098
v1133,0.2509803921568628,0.023099819557254687,0.2309133724613328
v1134,0.000560224089635842,0.031498629176524975,0.13957851553798784
v1135,0.25042016806722694,0.03502095876730401,0.1503029825243618
v1136,0.2509803921568628,0.039740247487370754,0.35187453505636707
v1137,0.12605042016806722,0.013242529326938897,0.22157680047519449
v1138,0.0,0.002696919157657216,0.01953603335364974
v1139,0.0,0.0020522977208192322,0.043976367155055436
v1140,0.249859943977591,0.0019878358470159178,0.06476434524832031
v1141,0.2509803921568628,0.040833076404640546,0.5390927128648372
v1142,0.12605042016806722,0.015362218826201464,0.39821247240436025
v1143,0.249859943977591,0.003728674223312889,0.01678027683986405
v1144,0.001120448179271684,0.010548495683957363,0.17584874339480064
v1145,0.249859943977591,0.00058205586530442,0.11941036141472633
v1146,0.249859943977591,0.0036570573009245084,0.05262059216431727
v1147,0.12549019607843137,0.028613367914604844,0.15799374072509226
v1148,0.2509803921568628,0.009978044908623564,0.15340803858823987
v1149,0.249859943977591,0.0007299983781555354,0.11684051385514996
v1150,0.7495798319327731,0.026943271062543062,0.059164680801266176
v1151,0.5014005602240895,0.06088538985311636,0.20006445035717801
v1152,0.0,0.24630455945679933,0.08896516622665397
v1153,0.0,0.24456916646455643,0.10271386053983349
v1154,0.000560224089635842,0.2728676496846067,0.3420652062537295
v1155,0.0,0.267108157075936,0.31892209064601157
v1156,0.0,0.26653220787823245,0.2988716647306908
v1157,0.249859943977591,0.2664746129699464,0.28393068146344264
v1158,0.3753501400560224,0.26646885349060206,0.2737814307945088
v1159,0.12549019607843137,0.15000947055932842,0.14268878953603276
v1160,0.37591036414565815,0.1768684294553882,0.1485301368164357
v1161,0.12549019607843137,0.1565968831156875,0.1452105124293391
v1162,0.25042016806722694,0.17841215780539274,0.149870119464156
v1163,0.0,0.04752384381874832,0.06903720229791796
v1164,0.25210084033613445,0.023512733752301066,0.22517579102466984
v1165,0.37591036414565815,0.010704468626514268,0.16808194439876903
v1166,0.2509803921568628,0.007989181320723253,0.11830311611509602
v1167,0.2509803921568628,0.007989181320723253,0.17771424174669448
v1168,0.37591036414565815,0.010704468626514268,0.17959464213294857
v1169,0.37591036414565815,0.01897282008746843,0.12039193235931499
v1170,0.37591036414565815,0.02102037561367396,0.147530031060913
v1171,0.25210084033613445,0.41161968191520354,0.3225573705114464
v1172,0.37591036414565815,0.4020802955319862,0.19677819980647526
v1173,0.37591036414565815,0.40321763698669605,0.43735123781063645
v1174,0.33538748832866466,0.41273204560562976,0.4273077564707622
v1175,0.37591036414565815,0.012219895147174635,0.21010756551583842
v1176,0.25042016806722694,0.19483994540760885,0.08710171926597556
v1177,0.000560224089635842,0.18687269068367202,0.1013786264681551
v1178,0.5002801120448179,0.0812900120519299,0.15396307623418887
v1179,0.2515406162464986,0.27416806035251257,0.3184630750225428
v1180,0.5008403361344537,0.2001862001604815,0.22800999780836012
v1181,0.25210084033613445,0.21398927204653817,0.5217120920925099
v1182,0.37591036414565815,0.3603958842001919,0.5615222037509802
v1183,0.3753501400560224,0.26089099132525434,0.46575412822615797
v1184,0.0,0.015784615362382147,0.06154325340569364
v1185,0.0,0.015784607782759863,0.07865597886819958
v1186,0.0,0.015784607036281924,0.09289064447388307
v1187,0.0,0.01578460697886054,0.10645668498439549
v1188,0.7495798319327731,0.01578460697886054,0.11722250773161669
v1189,0.0028011204481792453,0.05111841347613722,0.3741873702409042
v1190,0.249859943977591,0.008574981519720594,0.029501330051303256
v1191,0.001120448179271684,0.01701206982992238,0.05433812636602215
v1192,0.249859943977591,0.005879167905619513,0.0428076613530711
v1193,0.000560224089635842,0.0052863035175383785,0.06368366319858655
v1194,0.0,0.0031016722361321063,0.019916156622010264
v1195,0.249859943977591,0.003095743708242495,0.044293864062496364
v1196,0.37591036414565815,0.02280340441691935,0.14414051637481817
v1197,0.12549019607843137,0.011614369376473447,0.05619168401648152
v1198,0.7495798319327731,0.007771236782835794,0.07302938994757362
v1199,0.0,0.00627014252731414,0.0276700611856704
v1200,0.0,0.005115084003632083,0.0507315946659557
v1201,0.7495798319327731,0.004999578254622359,0.070443033114816
v1202,0.0,0.0332343758462705,0.026294318348876723
v1203,0.0,0.03150432040106531,0.04977254679572053
v1204,0.0,0.03133131506326176,0.06962523093835708
v1205,0.49971988795518196,0.031314014632839886,0.08666654585620744
v1206,0.16881419234360412,0.05936747220326682,0.30861032676406613
v1207,0.37591036414565815,0.02847600771022142,0.3069359962767541
v1208,0.2509803921568628,0.027095076311742277,0.2599284046223222
v1209,0.37591036414565815,0.027141507646370733,0.2490468635231799
v1210,0.33538748832866466,0.045481633319846934,0.32168485031304134
v1211,0.5008403361344537,0.039915833284780315,0.21114133056832035
v1212,0.16881419234360412,0.05884430453863043,0.26860656854900833
v1213,0.249859943977591,0.024734183359484768,0.14083134660005078
v1214,0.2509803921568628,0.040498787775157315,0.2018141371109589
v1215,0.5019607843137255,0.055001949506927536,0.2826608036724108
v1216,0.37815126050420167,0.07107477741779951,0.48680230828784077
v1217,0.0,0.013114726308610958,0.037032055193810885
v1218,0.0,0.010901244966388533,0.058658681331969116
v1219,0.000560224089635842,0.26989159514190414,0.12066517992709136
v1220,0.49971988795518196,0.26335300573484327,0.12981072892630535
v1221,0.5858076563958916,0.37637359319009855,0.2877973434112396
v1222,0.37591036414565815,0.32083627242326856,0.2262220852166267
v1223,0.5008403361344537,0.31960171830952633,0.3281668695140584
v1224,0.37815126050420167,0.34066234370143333,0.41459424799671113
v1225,0.3348272642390289,0.013737193455070849,0.04354542265365044
v1226,0.249859943977591,0.0011479872690290179,0.03522077873426959
v1227,0.2515406162464986,0.01588603580226175,0.3607529572624418
v1228,0.37591036414565815,0.011534813738436215,0.23796662109155994
v1229,0.5019607843137255,0.3172927314068831,0.20269277091764942
v1230,0.33538748832866466,0.35020540314760995,0.21910642060161767
v1231,0.33538748832866466,0.33650193382164323,0.3314589646828264
v1232,0.2515406162464986,0.2798126234893278,0.1554985398032118
v1233,0.5008403361344537,0.1325764021370861,0.10123143068504027
v1234,0.25210084033613445,0.13742203066175482,0.19818946830537892
v1235,0.37591036414565815,0.11341452851212508,0.07187908605290497
v1236,0.2509803921568628,0.11115372734757034,0.1468009371400074
v1237,0.37591036414565815,0.11034656016822064,0.1766393079288841
v1238,0.33538748832866466,0.11675292465082192,0.23859899493419637
v1239,0.41867413632119516,0.09786335022468742,0.26812414802027085
v1240,0.41867413632119516,0.2197246242423286,0.3265031823134533
v1241,0.5008403361344537,0.13550988326371022,0.2789637184160045
v1242,0.33538748832866466,0.1648596125485169,0.16071745152747727
v1243,0.5019607843137255,0.044285275720356745,0.09732450341990091
v1244,0.41867413632119516,0.02437883506916541,0.14010905778830718
v1245,0.6257703081232492,0.01391028279298368,0.13200174508651213
v1246,0.4406162464985995,0.038955713976668416,0.2073030309652139
v1247,0.41867413632119516,0.022462479075029487,0.22748015471738053
v1248,0.5008403361344537,0.011344065716014578,0.1711542851173194
v1249,0.25210084033613445,0.020167231898334848,0.30871944862848155
v1250,0.37591036414565815,0.014672877216236937,0.15038106463686113
v1251,0.37591036414565815,0.016690663112206097,0.1249283906833905
v1252,0.6257703081232492,0.043755388675277805,0.19272558363513956
v1253,0.37815126050420167,0.10232207714676807,0.5050861272833223
v1254,0.6257703081232492,0.015429070007447632,0.1768182931841917
v1255,0.33538748832866466,0.020964845497379675,0.21482273754322367
v1256,0.5008403361344537,0.010967660335232079,0.10703844478317208
v1257,0.33538748832866466,0.024413509870214418,0.31993425023078664
v1258,0.5008403361344537,0.019325175934928163,0.2149008575509618
v1259,0.3348272642390289,0.01891034335294575,0.19680446350149305
v1260,0.5008403361344537,0.019654091262908988,0.33835707658125946
v1261,0.41867413632119516,0.031201552015466878,0.3132797575724777
v1262,0.37591036414565815,0.021067256283808615,0.17176107867213972
v1263,0.2509803921568628,0.021901496413614295,0.1750298053951449
v1264,0.0,0.0010445726475114428,0.03558389360751267
v1265,0.0,0.0009644915838968373,0.057586015080224394
v1266,0.0,0.014950418579810092,0.12279250953809517
v1267,0.000560224089635842,0.02821404246856449,0.297987792112919
v1268,0.0,0.021718362738738332,0.28052829681155295
v1269,0.0,0.02106879485188779,0.26546318019995024
v1270,0.0,0.021003838120624094,0.2532684220278227
v1271,0.0,0.020997342499176973,0.24284034901157556
v1272,0.0,0.020996692948516554,0.23478327630283197
v1273,0.0,0.020996628004934764,0.22729379005708658
v1274,0.0,0.009149775208110328,0.09388349090482331
v1275,0.0,0.009149775208110328,0.10704576107500922
v1276,0.0,0.009149775208110328,0.11823280611587934
v1277,0.0,0.009149775208110328,0.12771881746835803
v1278,0.0,0.009149775208110328,0.1357651265044131
v1279,0.0,0.009149775208110328,0.1425798808455419
v1280,0.0,0.009149775208110328,0.14835625525674864
v1281,0.0,0.009149775208110328,0.15318327985657731
v1282,0.49971988795518196,0.009149775208110328,0.15674603692060873
v1283,0.16881419234360412,0.06296998336500606,0.532125209008856
v1284,0.37647058823529406,0.048497546673563395,0.6014661338896211
v1285,0.2509803921568628,0.039628078178587704,0.3141493126596905
v1286,0.2509803921568628,0.03968163763536415,0.17379372139359506
v1287,0.2509803921568628,0.040415776959632124,0.20085640336359323
v1288,0.37591036414565815,0.04184942708600504,0.18863767332525014
v1289,0.25210084033613445,0.081614789682809,0.25254387612868756
v1290,0.37591036414565815,0.060393668051397974,0.251271240086217
v1291,0.2509803921568628,0.061093030142792534,0.2860330291964102
v1292,0.2509803921568628,0.06303051074125028,0.1328729603607328
v1293,0.2515406162464986,0.07374713333986456,0.28948365829898054
v1294,0.2509803921568628,0.057719591103652,0.2828599211732932
v1295,0.2509803921568628,0.05841792552258734,0.15933098358241074
v1296,0.2509803921568628,0.059753585315745955,0.22199308131197695
v1297,0.37591036414565815,0.06207415234857598,0.18309012657804843
v1298,0.41867413632119516,0.39927586560513867,0.2811469852677131
v1299,0.41867413632119516,0.37496289562017715,0.1291863484113304
v1300,0.6257703081232492,0.05353688847040897,0.08757878167715268
v1301,0.25322128851540615,0.07135435623312018,0.5501449139777804
v1302,0.5008403361344537,0.027402241242104147,0.07403868188853448
v1303,0.2509803921568628,0.0240255945183174,0.12672345913716282
v1304,0.2509803921568628,0.021923061891796543,0.21087580783780854
v1305,0.2509803921568628,0.019969723933379348,0.1775678914883958
v1306,0.2509803921568628,0.01817749579967364,0.10411599964562257
v1307,0.2509803921568628,0.016691082328432725,0.2091715297424862
v1308,0.2509803921568628,0.015401272096232212,0.2789634991019756
v1309,0.2509803921568628,0.014154596227865782,0.22444999754082398
v1310,0.2509803921568628,0.013248133279231326,0.12605063344403547
v1311,0.2509803921568628,0.013065598162078959,0.09202711002959772
v1312,0.2509803921568628,0.013924652836966983,0.07795607512694842
v1313,0.12661064425770305,0.04199546904521805,0.22363026117716367
v1314,0.0,0.023819681733895925,0.19789681468821696
v1315,0.0,0.02259421294072314,0.19603376488975402
v1316,0.0,0.022471666354254922,0.1935958051190186
v1317,0.0,0.022459411885098632,0.19219717518780088
v1318,0.0,0.022458186512830804,0.1913712585889729
v1319,0.0,0.02245806403302539,0.19042743799783088
v1320,0.0,0.022458051802271246,0.1890728343056801
v1321,0.0,0.02245805059642223,0.18864606714796892
v1322,0.0,0.02245805048157948,0.18751232099655799
v1323,0.0,0.02245805048157948,0.18754916731944146
v1324,0.0,0.022458050481579464,0.18662842466451743
v1325,0.0,0.022458050481579464,0.18689592549678735
v1326,0.0,0.022458050481579464,0.18440169518512384
v1327,0.0,0.015606928992237541,0.0455728355878826
v1328,0.25042016806722694,0.017446908928354373,0.1525145040921516
v1329,0.0,0.05297960172366363,0.03662674767641746
v1330,0.0,0.022591880284146028,0.09242383544384833
v1331,0.0,0.022533884115250393,0.10766123677323026
v1332,0.0,0.022528084498360815,0.11552858152799168
v1333,0.0,0.022527504542414013,0.1279767870956357
v1334,0.0,0.02252744654681935,0.13725820585909868
v1335,0.0,0.02252744074725989,0.14237650852938996
v1336,0.0,0.022527440173046063,0.14968742192540704
v1337,0.0,0.022527440115624697,0.1546222451135251
v1338,0.0,0.022527440115624697,0.15895482222196416
v1339,0.0,0.022527440115624714,0.16230832265804845
v1340,0.0,0.022527440115624697,0.16533149761864102
v1341,0.249859943977591,0.022527440115624697,0.16772849674522383
v1342,0.12549019607843137,0.022527440115624714,0.1699386455927401
v1343,0.0,0.019870466480353247,0.11887741745175658
v1344,0.0,0.018506755368200248,0.12864624288020574
v1345,0.0,0.01837038550302889,0.13649792648001902
v1346,0.0,0.018356749073499174,0.1437474193204197
v1347,0.0,0.0183553857176531,0.14929154465316272
v1348,0.249859943977591,0.018355249514137664,0.1548223728020716
v1349,0.000560224089635842,0.018355235962691768,0.15865815822812937
v1350,0.0,0.009149775322953078,0.07836215761577212
v1351,0.5008403361344537,0.46347078400846464,0.2524006521137281
v1352,0.33538748832866466,0.6413103567283379,0.5262771589985654
v1353,0.41811391223155925,0.5784798137401757,0.19853117888965188
v1354,0.2509803921568628,0.42468393508562086,0.17194368437943958
v1355,0.0,0.08812419962168232,0.09695680053741225
v1356,0.000560224089635842,0.10806993127023207,0.13597402948868184
v1357,0.0,0.10157991248466054,0.14295144614809083
v1358,0.0,0.10093091065778269,0.14999570542828913
v1359,0.49971988795518196,0.10086601054400059,0.15456708620129989
v1360,0.0,0.10830620866142365,0.25151656208313067
v1361,0.0,0.10657059327617267,0.24038986205653673
v1362,0.0,0.10639703186971683,0.2307404250401715
v1363,0.0,0.10637967585539841,0.22346104264968872
v1364,0.249859943977591,0.10637794029416164,0.21827244512898816
v1365,0.000560224089635842,0.10637776676674872,0.212073526260154
v1366,0.49971988795518196,0.0700147444506062,0.05116712969662534
v1367,0.16881419234360412,0.1163561872817199,0.22785430375948665
v1368,0.249859943977591,0.08830184432370275,0.18095657969385917
v1369,0.25042016806722694,0.09719502453837077,0.19458977783636838
v1370,0.12605042016806722,0.10183881809807066,0.08567272150015494
v1371,0.3753501400560224,0.09159715055069198,0.09434987024020478
v1372,0.33538748832866466,0.1977432071536179,0.31717184381454533
v1373,0.5014005602240895,0.16738934077607895,0.15238364196742837
v1374,0.2515406162464986,0.12377657101125547,0.15465291688525487
v1375,0.0,0.03855560519656197,0.01617276618921185
v1376,0.0,0.037688443293496444,0.04111369914835753
v1377,0.249859943977591,0.037601732299824844,0.06235941881701799
v1378,0.12605042016806722,0.07735093973130548,0.12436494756730657
v1379,0.2509803921568628,0.07095805459859336,0.06458298231427667
v1380,0.2509803921568628,0.06894152275191343,0.11367597745250266
v1381,0.12605042016806722,0.06627845882570473,0.17690518670765812
v1382,0.249859943977591,0.029195373120143458,0.10371342947518135
v1383,0.12605042016806722,0.0621552108460442,0.3825039956538636
v1384,0.12605042016806722,0.05810444430776284,0.30999642914276465
v1385,0.0,0.025137964765579272,0.021933799085594896
v1386,0.249859943977591,0.024492767162605608,0.04620060890084853
v1387,0.12605042016806722,0.053037554296655375,0.12519416703440314
v1388,0.2509803921568628,0.048662347566738734,0.4413623971860505
v1389,0.2509803921568628,0.0467017086707838,0.39580534967346237
v1390,0.2509803921568628,0.04467489916711995,0.10893189500709716
v1391,0.2509803921568628,0.042639914363322116,0.19606397509287044
v1392,0.2509803921568628,0.04059670062782056,0.34622297292079696
v1393,0.2509803921568628,0.03848672559086504,0.30841338728062445
v1394,0.12605042016806722,0.035745645256069644,0.2332816112203881
v1395,0.0,0.013958298287732991,0.11155561522632428
v1396,0.0,0.013313040736837678,0.12230624194628498
v1397,0.0,0.013248515182722983,0.1308062786716458
v1398,0.0,0.013242062742154285,0.14100616643071165
v1399,0.0,0.013241417555518784,0.1472086591471566
v1400,0.0,0.013241353071308084,0.1524152020612979
v1401,0.0,0.013241346640113399,0.15689752973765528
v1402,0.0,0.013241346008478226,0.1606478033050448
v1403,0.0,0.013241345951056843,0.1638847437758757
v1404,0.0,0.013241345951056843,0.1665823610807179
v1405,0.0,0.013241345951056843,0.16891870290860117
v1406,0.0,0.013241345951056843,0.17084985425130864
v1407,0.0,0.013241345951056843,0.17254443185091983
v1408,0.249859943977591,0.013241345951056843,0.1738910264207308
v1409,0.249859943977591,0.025138755285729758,0.024339934106238685
v1410,0.249859943977591,0.029188204634955257,0.09305437084236332
v1411,0.0,0.0383090757426257,0.12096879435157627
v1412,0.249859943977591,0.03766379820908985,0.13031008123428203
v1413,0.0,0.09016273562043994,0.13205437805379389
v1414,0.000560224089635842,0.10009168150418776,0.14583102570285686
v1415,0.249859943977591,0.11349768266285166,0.1956484294826774
v1416,0.12605042016806722,0.1290439469088802,0.2777209640977721
v1417,0.0,0.12079835834794136,0.23352185259701064
v1418,0.0,0.1201388789565383,0.2261637567039811
v1419,0.0,0.12007293153419044,0.21963103923783023
v1420,0.0,0.12006633703312546,0.21381336267451234
v1421,0.7495798319327731,0.12006567772083022,0.2102997856083725
v1422,0.000560224089635842,0.14095604746601695,0.10935790339099898
v1423,0.249859943977591,0.13347182403936805,0.12039491717238504
v1424,0.25042016806722694,0.13272340191490437,0.12934553362706558
v1425,0.0,0.06169085446383539,0.015670904436914025
v1426,0.0,0.060458184168180426,0.04079847641954742
v1427,0.0,0.0603349174601747,0.06190648375215854
v1428,0.0,0.06032259104202819,0.07988579155876332
v1429,0.0,0.06032135849208775,0.09517875824573828
v1430,0.249859943977591,0.0006545577085934429,0.17766725124132426
v1431,0.12605042016806722,0.009223600257469806,0.22998456401208373
v1432,0.2509803921568628,0.011931788322484727,0.07695720389276683
v1433,0.2509803921568628,0.01404708352995998,0.12675794521345213
v1434,0.2509803921568628,0.016101657591035407,0.25397811071330223
v1435,0.2509803921568628,0.018149271158710546,0.18055873903865935
v1436,0.2509803921568628,0.020195354745238762,0.10201599658284548
v1437,0.2509803921568628,0.022240457126757054,0.3211339052781485
v1438,0.2509803921568628,0.024284633542633816,0.27478165789076686
v1439,0.2509803921568628,0.026327889620164396,0.06547370717979323
v1440,0.2509803921568628,0.028370225876141186,0.17218173557145444
v1441,0.2509803921568628,0.03041164236798559,0.17034839803051682
v1442,0.2509803921568628,0.03245213903827621,0.1485025913261754
v1443,0.2509803921568628,0.034491715312799244,0.23844798746928073
v1444,0.2509803921568628,0.03653036504746697,0.2514459830333896
v1445,0.2509803921568628,0.03856802749045839,0.18023904557172468
v1446,0.2509803921568628,0.04060409965985294,0.09614893932931948
v1447,0.2509803921568628,0.04263261323474409,0.26739094862121754
v1448,0.2509803921568628,0.044594485116917666,0.38595236693760404
v1449,0.12605042016806722,0.051007246236753775,0.23917330865593694
v1450,0.0,0.025147523326106064,0.050831345923980115
v1451,0.0,0.02450220777961608,0.07044918290257256
v1452,0.0,0.024437676425941912,0.08801973335506692
v1453,0.000560224089635842,0.07227336562771412,0.32862956744020766
v1454,0.0,0.06647316091547611,0.3069649658396235
v1455,0.0,0.06589314048444729,0.28813743723028706
v1456,0.0,0.06583513845857082,0.2720915222819605
v1457,0.0,0.06920664538285434,0.10057324387448811
v1458,0.0,0.06920664538285434,0.11268729803998961
v1459,0.0,0.06920664538285429,0.12241678423576051
v1460,0.249859943977591,0.06920664538285425,0.13336186560403793
v1461,0.000560224089635842,0.06920664538285422,0.14072700912273212
v1462,0.0,0.03849830593548876,0.01318837072690444
v1463,0.0,0.03849830593548876,0.038579538477168634
v1464,0.0,0.03849830593548877,0.06016203106489318
v1465,0.0,0.03849830593548877,0.07850714976445908
v1466,0.0,0.03849830593548877,0.09410050065909001
v1467,0.0,0.03849830593548877,0.10735484891952636
v1468,0.0,0.03849830593548877,0.11862104494089724
v1469,0.0,0.03849830593548877,0.12860438490148293
v1470,0.0,0.03849830593548877,0.1366831505255603
v1471,0.0,0.03849830593548877,0.14355010130602613
v1472,0.0,0.03849830593548877,0.14938700946942202
v1473,0.25042016806722694,0.07220884725127204,0.3302398885502914
v1474,0.000560224089635842,0.06646670916396398,0.3081199486609008
v1475,0.0,0.02449430809056384,0.06303741674955245
v1476,0.249859943977591,0.024436886709690766,0.08105259175123149
v1477,0.000560224089635842,0.07860604203486092,0.05099166870738448
v1478,0.0,0.019496382654780986,0.02494778529763591
v1479,0.0,0.019495737066195822,0.04854678279200857
v1480,0.0,0.019495672524563742,0.06871294493650265
v1481,0.0,0.01949566609336907,0.0856543932667132
v1482,0.249859943977591,0.019495665461733883,0.09995128600400185
v1483,0.12605042016806722,0.03886805730317251,0.2688097696082274
v1484,0.12605042016806722,0.029602296017437985,0.1783999941046403
v1485,0.249859943977591,0.0108808815280648,0.022467246388631575
v1486,0.12605042016806722,0.025524784870421348,0.3719441007758153
v1487,0.12605042016806722,0.02143643393357339,0.37324031100304605
v1488,0.249859943977591,0.006793246061622525,0.01918557485936317
v1489,0.12605042016806722,0.017337312916450454,0.43470979316177566
v1490,0.12605042016806722,0.013177079173749367,0.46050249956465267
v1491,0.0,0.002690375072564642,0.028148022996130524
v1492,0.0,0.0020516436338697077,0.05128799789670737
v1493,0.249859943977591,0.0019877705589058563,0.07099241263328313
v1494,0.249859943977591,0.00679253707983288,0.023997977848040895
v1495,0.249859943977591,0.010881597572684289,0.01846415023006401
