,Arista,Angulo1,Angulo2,Dist
1568,"('v1116', 'v1117')",73.28190820954303,-106.71656827138123,278.49724758086654
1569,"('v1117', 'v1118')",84.7246932929023,-95.27439074835753,161.0387716061866
1570,"('v1118', 'v1119')",114.13702384283408,-65.86146325831893,290.2455036213225
1571,"('v1119', 'v1120')",163.12574667822344,-16.87367512875599,348.7610626092571
1572,"('v1120', 'v1121')",149.96481369305315,-30.0344115971306,271.02460034627603
1573,"('v1121', 'v1122')",147.48330063657036,-32.51622706628737,153.8603216071971
1574,"('v1122', 'v1123')",-121.84905210560862,58.149799727746625,236.71028785403033
1575,"('v1123', 'v1124')",-14.929864466369482,165.06980998594065,221.2782904228459
1576,"('v1124', 'v1125')",8.90132222617892,-171.09853305903357,163.7697889783689
1577,"('v1125', 'v1124')",-171.09853305903357,8.901322226178934,163.7697889783689
1578,"('v1124', 'v1123')",165.06980998594065,-14.92986446636948,221.2782904228459
1579,"('v1123', 'v1126')",-121.8493909731078,58.15014267302254,96.14816904967701
1580,"('v1126', 'v1127')",130.53568165105798,-49.4642444879818,17.020078401103735
1581,"('v1127', 'v1128')",58.309703877684214,-121.68868059599143,332.4911577732433
1582,"('v1128', 'v1058')",65.67467599050327,-114.32386607971135,280.17978723387023
1583,"('v1058', 'v307')",134.6666329561416,-45.33317017921996,48.4720784403262
1584,"('v307', 'v1129')",28.77451246253573,-151.22528771704353,72.69143594231784
1585,"('v1129', 'v1130')",66.94478653827808,-113.05302469995704,416.53151548287735
1586,"('v1130', 'v1131')",102.18992613982938,-77.80779710149979,407.86671406525164
1587,"('v1131', 'v1132')",103.5604988825283,-76.43828448459878,219.1518570839404
1588,"('v1132', 'v1133')",54.0171774582235,-125.98111042765805,370.4835394811233
1589,"('v1133', 'v1132')",-125.98111042765805,54.0171774582235,370.4835394811233
1590,"('v1132', 'v1131')",-76.43828448459878,103.5604988825283,219.1518570839404
1591,"('v1131', 'v1134')",-76.17612875237769,103.82228599930951,285.8628135370136
1592,"('v1134', 'v1135')",-77.14292022623751,102.8563133812532,137.64713118282026
1593,"('v1135', 'v1136')",-112.72862395863066,67.27063097536734,141.446903790517
1594,"('v1136', 'v1137')",-20.135487461316767,159.86429064485924,112.8670328546072
1595,"('v1137', 'v1138')",31.251095083692263,-148.74886099614585,14.823494338320124
1596,"('v1138', 'v1139')",-66.78175217017359,113.21816430795127,15.913170287220174
1597,"('v1139', 'v1140')",-158.10386415315088,21.896104166165856,14.874775932330397
1598,"('v1140', 'v1137')",112.39995731392764,-67.59997140398264,13.499902191574888
1599,"('v1137', 'v1136')",159.86429064485924,-20.135487461316757,112.8670328546072
1600,"('v1136', 'v1141')",-112.7285819801404,67.27059075372595,157.05531276633613
1601,"('v1141', 'v1142')",-17.638266567772682,162.3613394566367,227.66731057302354
1602,"('v1142', 'v1143')",20.194271214076817,-159.80569926567867,14.973174293768633
1603,"('v1143', 'v1144')",-65.65912925435444,114.34079154285652,15.220844190283765
1604,"('v1144', 'v1145')",-20.1445497258659,159.85538403148558,33.67851065264584
1605,"('v1145', 'v1144')",159.85538403148558,-20.144549725865886,33.67851065264584
1606,"('v1144', 'v1146')",-160.3209263518876,19.679043407077813,15.72378875860239
1607,"('v1146', 'v1142')",111.52965969076587,-68.47026038598253,15.043716375153808
1608,"('v1142', 'v1141')",162.3613394566367,-17.63826656777269,227.66731057302354
1609,"('v1141', 'v1147')",-112.72869284826754,67.27070367404451,114.57147622062136
1610,"('v1147', 'v1057')",-115.63101284819342,64.36864906923338,65.66338775840141
1611,"('v1057', 'v1122')",-114.29484580169131,65.70362469700629,293.8654774906951
1612,"('v1122', 'v1121')",-32.51622706628737,147.48330063657036,153.8603216071971
1613,"('v1121', 'v1148')",53.75358179065918,-126.24617485235801,52.83968492076338
1614,"('v1148', 'v1149')",117.93406438574165,-62.06514508607894,156.6871396477741
1615,"('v1149', 'v1148')",-62.06514508607894,117.93406438574165,156.6871396477741
1616,"('v1148', 'v1121')",-126.24617485235801,53.75358179065918,52.83968492076338
1617,"('v1121', 'v1120')",-30.034411597130614,149.96481369305315,271.02460034627603
1618,"('v1120', 'v1119')",-16.873675128756002,163.12574667822344,348.7610626092571
1619,"('v1119', 'v1118')",-65.86146325831893,114.13702384283408,290.2455036213225
1620,"('v1118', 'v1150')",-86.75867217439043,93.24049251494279,146.4714202962941
1621,"('v1150', 'v1116')",-110.17478225016835,69.82361357666593,299.2051227915488
1622,"('v1116', 'v1115')",-111.69227531216468,68.30509196410205,496.0743140612281
1623,"('v1115', 'v1114')",-155.71961676498776,24.27963297574084,319.47462685703454
1624,"('v1114', 'v1113')",-142.5156194173651,37.48348085529767,258.9012918586326
1625,"('v1113', 'v1112')",-127.5841080171617,52.414955810256004,206.88002748352122
1626,"('v1112', 'v1111')",-92.27784150305449,87.72060081587377,273.00401618318307
1627,"('v1111', 'v736')",-93.51011084249363,86.48950374165781,67.62281526749013
1628,"('v736', 'v735')",-85.69837126335703,94.30150490875748,21.746623476715353
1629,"('v735', 'v1151')",-177.61690471100607,2.3830628922447943,136.44865667681034
1630,"('v1151', 'v1109')",176.7381731854247,-3.2616797529170185,452.6977644877829
1631,"('v1109', 'v730')",-95.37525272315034,84.6211918680962,625.5269964941149
1632,"('v730', 'v757')",-93.42121142789794,86.57754257083687,218.64527404980595
1633,"('v757', 'v758')",-106.1689102524677,73.82636646634994,861.4741047009406
1634,"('v758', 'v759')",-116.62864621999616,63.37059658655414,148.38617807145295
1635,"('v759', 'v760')",-125.37906975415,54.620387551557116,116.60500998956945
1636,"('v760', 'v761')",-105.14682828669223,74.85281184022409,65.31470524769705
1637,"('v761', 'v762')",-65.21025000452853,114.78888119804725,167.6497739354049
1638,"('v762', 'v763')",-59.807993399088105,120.18973144130027,461.10330322349307
1639,"('v763', 'v764')",-50.92951497030691,129.0692195958148,285.50492792292016
1640,"('v764', 'v765')",-90.05126865356397,89.94562311846917,544.4361809854043
1641,"('v765', 'v766')",-71.62738292409874,108.37232270392558,54.33132697015122
1642,"('v766', 'v767')",-57.76727941379177,122.23158995863466,234.1130479692371
1643,"('v767', 'v768')",-56.775784362037264,123.22165545047429,536.0099734464505
1644,"('v768', 'v769')",-32.09390324803576,147.90569503771798,132.4121838174303
1645,"('v769', 'v770')",-10.492098298406688,169.50775738969384,138.78117069744502
1646,"('v770', 'v771')",-10.492003423965942,169.50766714979628,316.77648210830995
1647,"('v771', 'v772')",-28.01140507334476,151.9866723555298,716.6928948155884
1648,"('v772', 'v773')",-26.474086684607432,153.52505201697306,338.2046518291128
1649,"('v773', 'v774')",-2.0315036220011518,177.9683638552111,654.2837056017075
1650,"('v774', 'v704')",-41.32162330036594,138.678064093202,82.85233614132238
1651,"('v704', 'v775')",-45.107022689421356,134.89160679610984,338.5328219855033
1652,"('v775', 'v776')",-34.84292666249153,145.15654361457078,162.23663258592114
1653,"('v776', 'v558')",-12.770384872481097,167.22957190381706,34.21512447269579
1654,"('v558', 'v559')",-34.05244548791816,145.9463629680507,372.3091409635166
1655,"('v559', 'v560')",-44.27018217236739,135.72959205853306,56.58561569036779
1656,"('v560', 'v1152')",-110.01145723021386,69.98778875349728,140.39529993864792
1657,"('v1152', 'v1153')",-87.98226761617786,92.01514604152527,452.7749898558602
1658,"('v1153', 'v1154')",-102.87473607606815,77.12466164732162,108.0892503334255
1659,"('v1154', 'v1155')",-110.09492783004438,69.90375524469736,245.34425808813964
1660,"('v1155', 'v1156')",-131.16105635812158,48.838576234752566,85.38467654593643
1661,"('v1156', 'v1157')",-154.3056515883184,25.693989657701735,144.77746405044914
1662,"('v1157', 'v1158')",-136.19645312306093,43.802881978825326,168.07903929398276
1663,"('v1158', 'v1098')",-154.26042334376112,25.739503899772842,29.315133363389805
1664,"('v1098', 'v1097')",-138.0731134225869,41.9265076744889,99.22781335899775
1665,"('v1097', 'v1096')",-172.23949916011705,7.760415842531955,110.14926856123046
1666,"('v1096', 'v1095')",-168.14690550531168,11.852864810968015,195.68717966661734
1667,"('v1095', 'v1159')",-71.68026002404658,108.31854131965497,220.96622899209314
1668,"('v1159', 'v1160')",-51.95634482692226,128.0427666504478,197.43409488817892
1669,"('v1160', 'v1161')",-51.95596826391687,128.04239888048562,362.80683267579434
1670,"('v1161', 'v1162')",-51.95545397120951,128.04190019124223,587.823265186452
1671,"('v1162', 'v2')",-53.375307454073834,126.62311809145655,343.21383119958324
1672,"('v2', 'v3')",-56.05144513275087,123.94688588331934,351.96343896922787
1673,"('v3', 'v4')",-54.811271260446446,125.1865525043026,465.79230911505203
1674,"('v4', 'v1163')",-56.550845731206245,123.44850171999326,136.79670812162882
1675,"('v1163', 'v777')",-100.35189150612511,79.64788079841162,40.48577288592895
1676,"('v777', 'v778')",-146.89321148911554,33.10658538781709,65.04785956414894
1677,"('v778', 'v779')",-148.66706962308692,31.332717983264075,71.44387387305338
1678,"('v779', 'v1084')",-55.21144664697556,124.78810133549354,96.2733583341618
1679,"('v1164', 'v1165')",130.8820654007332,-49.11683392329829,254.98295678303887
1680,"('v1165', 'v1166')",165.13533195687938,-14.864486643895674,123.85492932279817
1681,"('v1166', 'v1167')",-120.29519156642903,59.70413036025042,137.55813913698074
1682,"('v1167', 'v1168')",-33.561034847806724,146.4381985268056,242.8960061645731
1683,"('v1168', 'v1164')",10.510267887973775,-169.48956942227505,156.2091588580467
1684,"('v1164', 'v1169')",10.87534597952956,-169.12453812020817,107.58592765134573
1685,"('v1169', 'v1170')",-99.03370094446981,80.96483910519552,258.9032617493411
1686,"('v1170', 'v1171')",-31.446029767350687,148.5532056877452,256.6527659266361
1687,"('v1171', 'v1172')",65.70181478272092,-114.29591882079927,435.46146205946303
1688,"('v1172', 'v1173')",41.880572759437776,-138.11763013304636,471.3653145743953
1689,"('v1173', 'v1174')",16.989277989053996,-163.00847805205157,1344.277404006256
1690,"('v1174', 'v1175')",-70.2699119645435,109.72968829252534,74.32377431404493
1691,"('v1175', 'v1093')",18.082357677681244,-161.9173722647203,152.2698900940849
1692,"('v1093', 'v1094')",108.24813803419345,-71.75146612482743,72.9425755976471
1693,"('v1094', 'v1176')",107.64269783480466,-72.3562860199849,186.61069786783585
1694,"('v1176', 'v1177')",107.9183145346559,-72.08143005379476,46.978127069295056
1695,"('v1177', 'v1178')",16.19141980703966,-163.80855523252217,15.665608434864051
1696,"('v1178', 'v1179')",-69.46372255787216,110.53603535058161,45.24327778242001
1697,"('v1179', 'v1180')",20.3849214823302,-159.61473092175683,174.63527706014835
1698,"('v1180', 'v1181')",46.33930339231537,-133.66039875928166,72.04785071428505
1699,"('v1181', 'v1182')",49.91929000866449,-130.0806268052917,19.025476018057546
1700,"('v1182', 'v1183')",-40.9548569998171,139.0442346728125,242.493423378754
1701,"('v1183', 'v1099')",-2.4312857449569756,177.56870561012192,35.65917215809649
1702,"('v1099', 'v1100')",41.61166785157582,-138.38764059745344,182.21449183987443
1703,"('v1100', 'v1101')",24.03298523091538,-155.96668771169706,140.51021732905176
1704,"('v1101', 'v1102')",50.070934193624836,-129.92868975543632,85.80019194745861
1705,"('v1102', 'v1103')",71.7073147887408,-108.29106715085808,298.1601690172683
1706,"('v1103', 'v1104')",92.45987822292673,-87.53855340899285,274.6493689295317
1707,"('v1104', 'v1184')",130.2231626328,-49.77664069190109,45.0665736063577
1708,"('v1184', 'v1185')",167.43076565690794,-12.569124840449973,88.03817127049005
1709,"('v1185', 'v1186')",145.03958811946399,-34.959426397280055,300.9254548948076
1710,"('v1186', 'v1187')",173.91107656976027,-6.088901099163763,36.83820351697967
1711,"('v1187', 'v1188')",112.79240335485142,-67.20740214990425,36.915655547524544
1712,"('v1188', 'v1189')",143.89582420018112,-36.102656481411316,451.20481195957626
1713,"('v1189', 'v1190')",161.72521094760594,-18.274600144720466,105.43050529014471
1714,"('v1190', 'v1191')",172.0526310958508,-7.94675600033753,775.9302141953559
1715,"('v1191', 'v1192')",170.50618541457757,-9.493585243898792,243.4197622582796
1716,"('v1192', 'v1193')",-152.52511286488624,27.474706394093005,68.58638109494805
1717,"('v1193', 'v1194')",156.93205782558098,-23.06785000482253,41.18378565755831
1718,"('v1194', 'v1195')",74.96760578853701,-105.03216738861414,41.11854435033422
1719,"('v1195', 'v1196')",12.688060186242717,-167.31190092964553,30.994192911174054
1720,"('v1196', 'v1197')",-9.635252743934643,170.3644541713896,306.5462068133408
1721,"('v1197', 'v1198')",-7.914576469998706,172.08480847944193,781.7913719572039
1722,"('v1198', 'v1189')",-30.28658989409277,149.713109915316,104.1690958735981
1723,"('v1189', 'v1199')",65.27758132322455,-114.72190023406154,99.88356354847693
1724,"('v1199', 'v1200')",88.90017193100805,-91.09870729098746,196.17375434392764
1725,"('v1200', 'v1201')",81.56377072758133,-98.43567824601882,97.4847946283898
1726,"('v1201', 'v704')",43.27087522047559,-136.72898576099598,35.49232046382453
1727,"('v704', 'v1202')",70.2731044197831,-109.72669965853972,36.42358133263124
1728,"('v1202', 'v1203')",87.65012586239754,-92.34912285929347,131.58272327006875
1729,"('v1203', 'v1204')",75.40310706333538,-104.59614314175259,135.58778191144864
1730,"('v1204', 'v1205')",43.02335329352727,-136.97372416159646,749.4836999611466
1731,"('v1205', 'v1206')",66.58566843545354,-113.41409092222545,45.88126256396653
1732,"('v1206', 'v1207')",56.41463341484297,-123.58414260849602,257.0535851745311
1733,"('v1207', 'v1208')",63.04573824118227,-116.95241740299272,361.98614789821414
1734,"('v1208', 'v1209')",71.36981352134286,-108.62885072098689,246.5986364964158
1735,"('v1209', 'v1210')",94.75496179896544,-85.24278022389478,396.37287978997574
1736,"('v1210', 'v1211')",-4.99340042378449,175.0064597985968,280.915382500207
1737,"('v1211', 'v1212')",8.454108087233227,-171.54571609924633,209.17548688656134
1738,"('v1212', 'v1213')",102.30467006344783,-77.69376344913806,280.4407758849452
1739,"('v1213', 'v1214')",88.78953425308609,-91.20747545799411,523.158838551051
1740,"('v1214', 'v1215')",98.13840788963212,-81.86086232949393,128.94755275349536
1741,"('v1215', 'v1216')",98.50472428599748,-81.49409036085378,209.64210243800653
1742,"('v1216', 'v1217')",111.6770739859738,-68.32247631338437,84.64670509291662
1743,"('v1217', 'v1218')",118.61641806327125,-61.38277494162794,160.8033798101045
1744,"('v1218', 'v1219')",136.61894242500028,-43.380468186902505,150.10611943374138
1745,"('v1219', 'v1220')",136.61834702729072,-43.37988505598568,450.28933215536614
1746,"('v1220', 'v745')",154.06401767824988,-25.935469684969462,205.0663312434651
1747,"('v745', 'v743')",165.11927456224362,-14.879985997338878,503.8282744675093
1748,"('v743', 'v755')",171.10244443971243,-8.89742004764878,153.3228419307877
1749,"('v755', 'v756')",-177.84703703573348,2.1528311373346867,614.1695359056143
1750,"('v756', 'v740')",126.7548837668115,-53.24097810196068,904.155366124147
1751,"('v740', 'v1221')",4.411047137379449,-175.58853568699695,949.3961454008632
1752,"('v1221', 'v1222')",111.62558540804952,-68.37320816377974,227.13055215642274
1753,"('v1222', 'v1223')",55.57946068823145,-124.41676356016669,801.0004429267333
1754,"('v1223', 'v1224')",72.13998584004732,-107.85726119001255,506.1145819475927
1755,"('v1224', 'v1225')",169.28911176500267,-10.710810974916996,72.74119270822635
1756,"('v1225', 'v1226')",64.03637043165237,-115.9628072912393,160.035504348612
1757,"('v1226', 'v1227')",155.91265800695382,-24.087266353751318,32.429633395685116
1758,"('v1227', 'v1228')",71.7875168419327,-108.21082272999452,305.86125790618127
1759,"('v1228', 'v1229')",-8.624003213972967,171.3759362756659,70.60846543879296
1760,"('v1229', 'v1230')",82.42397234381771,-97.57564684068593,67.21866885975105
1761,"('v1230', 'v1231')",84.76006906103532,-95.23590442770151,707.4707752628796
